User ID : 118769912 , Lattitute : 31.6, Longitute : 130.55
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.66706063, Longitute : 139.8028099
User ID : 241518702 , Lattitute : 35.66745134, Longitute : 139.80323553
User ID : 241518702 , Lattitute : 35.66758047, Longitute : 139.80461308
User ID : 241518702 , Lattitute : 35.66773048, Longitute : 139.804693
User ID : 241518702 , Lattitute : 35.66878056, Longitute : 139.80554491
User ID : 241518702 , Lattitute : 35.66937762, Longitute : 139.80651855
User ID : 241518702 , Lattitute : 35.67979299, Longitute : 139.77985295
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.64431502, Longitute : 139.69909072
User ID : 241518702 , Lattitute : 35.50976063, Longitute : 139.63079175
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.51096341, Longitute : 139.56713676
User ID : 241518702 , Lattitute : 35.51058788, Longitute : 139.5669651
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.50607387, Longitute : 139.56407044
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.51058788, Longitute : 139.5669651
User ID : 241518702 , Lattitute : 35.51096341, Longitute : 139.56713676
User ID : 241518702 , Lattitute : 35.51277352, Longitute : 139.58320359
User ID : 241518702 , Lattitute : 35.512439, Longitute : 139.587656
User ID : 241518702 , Lattitute : 35.51293799, Longitute : 139.58834553
User ID : 241518702 , Lattitute : 35.51308558, Longitute : 139.58821625
User ID : 241518702 , Lattitute : 35.51763661, Longitute : 139.5932145
User ID : 241518702 , Lattitute : 35.51781877, Longitute : 139.59380865
User ID : 241518702 , Lattitute : 35.50645252, Longitute : 139.60330904
User ID : 241518702 , Lattitute : 35.50976063, Longitute : 139.63079175
User ID : 241518702 , Lattitute : 35.5346111, Longitute : 139.63437275
User ID : 241518702 , Lattitute : 35.64431502, Longitute : 139.69909072
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.68000254, Longitute : 139.77982299
User ID : 241518702 , Lattitute : 35.66937762, Longitute : 139.80651855
User ID : 241518702 , Lattitute : 35.66878056, Longitute : 139.80554491
User ID : 241518702 , Lattitute : 35.66773048, Longitute : 139.804693
User ID : 241518702 , Lattitute : 35.66758047, Longitute : 139.80461308
User ID : 241518702 , Lattitute : 35.66745134, Longitute : 139.80323553
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 241518702 , Lattitute : 35.66706063, Longitute : 139.8028099
User ID : 241518702 , Lattitute : 35.66745134, Longitute : 139.80323553
User ID : 241518702 , Lattitute : 35.66758047, Longitute : 139.80461308
User ID : 241518702 , Lattitute : 35.66773048, Longitute : 139.804693
User ID : 241518702 , Lattitute : 35.66878056, Longitute : 139.80554491
User ID : 241518702 , Lattitute : 35.66937762, Longitute : 139.80651855
User ID : 241518702 , Lattitute : 35.68000254, Longitute : 139.77982299
User ID : 241518702 , Lattitute : 35.43833333, Longitute : 139.65166667
User ID : 2976823597 , Lattitute : 36.10916361, Longitute : 140.11953235
User ID : 2976823597 , Lattitute : 36.09720585, Longitute : 140.11055866
User ID : 3224674639 , Lattitute : 35.65933391, Longitute : 139.71517324
User ID : 1575376496 , Lattitute : 34.97555556, Longitute : 138.3825
User ID : 1575376496 , Lattitute : 35.65885822, Longitute : 139.74569978
User ID : 1575376496 , Lattitute : 36.05612222, Longitute : 136.35554722
User ID : 1575376496 , Lattitute : 35.7121819, Longitute : 139.7967144
User ID : 1575376496 , Lattitute : 35.7121819, Longitute : 139.7967144
User ID : 1575376496 , Lattitute : 34.80615616, Longitute : 135.534729
User ID : 1575376496 , Lattitute : 34.68822663, Longitute : 135.18641959
User ID : 1575376496 , Lattitute : 34.68822663, Longitute : 135.18641959
User ID : 1575376496 , Lattitute : 35.65390471, Longitute : 140.04023804
User ID : 1575376496 , Lattitute : 41.903382, Longitute : 12.462601
User ID : 1575376496 , Lattitute : 41.9, Longitute : 12.5
User ID : 1575376496 , Lattitute : 35.23413733, Longitute : 139.09694675
User ID : 1575376496 , Lattitute : 36.44449058, Longitute : 138.53736146
User ID : 1575376496 , Lattitute : 35.50558285, Longitute : 138.76090585
User ID : 1575376496 , Lattitute : 35.62659831, Longitute : 139.88602646
User ID : 1575376496 , Lattitute : 35.1361561, Longitute : 138.62877001
User ID : 1575376496 , Lattitute : 37.8833, Longitute : -4.76667
User ID : 1575376496 , Lattitute : 48.13729772, Longitute : 11.57442447
User ID : 1575376496 , Lattitute : 48.5, Longitute : 13.4667
User ID : 1575376496 , Lattitute : 48.13729632, Longitute : 11.57496337
User ID : 1575376496 , Lattitute : 48.13711191, Longitute : 11.57661367
User ID : 1575376496 , Lattitute : 48.13711191, Longitute : 11.57661367
User ID : 1575376496 , Lattitute : 48.5833, Longitute : 13.4833
User ID : 1575376496 , Lattitute : 41.91865036, Longitute : 12.44685786
User ID : 1575376496 , Lattitute : 43.7167, Longitute : 10.3833
User ID : 1575376496 , Lattitute : 43.7167, Longitute : 10.3833
User ID : 1575376496 , Lattitute : 41.90705221, Longitute : 12.45333578
User ID : 1575376496 , Lattitute : 35.74917923, Longitute : 136.95737495
User ID : 1575376496 , Lattitute : 35.184353, Longitute : 136.900247
User ID : 1575376496 , Lattitute : 35.18546431, Longitute : 136.89948793
User ID : 1575376496 , Lattitute : 35.52522844, Longitute : 138.76349576
User ID : 1575376496 , Lattitute : 34.97040756, Longitute : 138.92747681
User ID : 1575376496 , Lattitute : 34.97040756, Longitute : 138.92747681
User ID : 255578954 , Lattitute : 42.62863949, Longitute : 141.54306516
User ID : 255578954 , Lattitute : 42.61539961, Longitute : 141.50573605
User ID : 255578954 , Lattitute : 42.63927848, Longitute : 141.59666777
User ID : 255578954 , Lattitute : 42.61334124, Longitute : 141.52407446
User ID : 255578954 , Lattitute : 42.61678084, Longitute : 141.50630951
User ID : 255578954 , Lattitute : 42.6307, Longitute : 141.57042
User ID : 255578954 , Lattitute : 42.63948462, Longitute : 141.60150661
User ID : 255578954 , Lattitute : 42.63948462, Longitute : 141.60150661
User ID : 255578954 , Lattitute : 42.63919, Longitute : 141.56984
User ID : 255578954 , Lattitute : 42.64172894, Longitute : 141.6093706
User ID : 255578954 , Lattitute : 42.61334124, Longitute : 141.52407446
User ID : 255578954 , Lattitute : 42.61342523, Longitute : 141.52458072
User ID : 255578954 , Lattitute : 42.61334124, Longitute : 141.52407446
User ID : 255578954 , Lattitute : 42.63948462, Longitute : 141.60150661
User ID : 255578954 , Lattitute : 42.62641443, Longitute : 141.5768697
User ID : 255578954 , Lattitute : 42.63948462, Longitute : 141.60150661
User ID : 98261950 , Lattitute : 35.65523056, Longitute : 139.75762778
User ID : 98261950 , Lattitute : 35.65085346, Longitute : 139.75668344
User ID : 15136006 , Lattitute : 35.647164, Longitute : 140.035126
User ID : 15136006 , Lattitute : 35.688312, Longitute : 139.798372
User ID : 15136006 , Lattitute : 35.68786005, Longitute : 139.79864627
User ID : 15136006 , Lattitute : 35.71013438, Longitute : 139.77565438
User ID : 15136006 , Lattitute : 35.70994712, Longitute : 139.77412134
User ID : 15136006 , Lattitute : 35.66319908, Longitute : 139.7420934
User ID : 15136006 , Lattitute : 35.66399584, Longitute : 139.74144474
User ID : 15136006 , Lattitute : 35.63549548, Longitute : 139.61583495
User ID : 15136006 , Lattitute : 35.66266103, Longitute : 139.74478294
User ID : 15136006 , Lattitute : 35.66399584, Longitute : 139.74144474
User ID : 15136006 , Lattitute : 35.688312, Longitute : 139.798372
User ID : 15136006 , Lattitute : 35.70081024, Longitute : 139.81580973
User ID : 15136006 , Lattitute : 35.67002145, Longitute : 139.7638228
User ID : 15136006 , Lattitute : 35.54843152, Longitute : 139.78040725
User ID : 15136006 , Lattitute : 34.75995563, Longitute : 133.85299891
User ID : 15136006 , Lattitute : 34.96320214, Longitute : 133.47089167
User ID : 15136006 , Lattitute : 34.976809, Longitute : 133.470385
User ID : 15136006 , Lattitute : 34.98703497, Longitute : 133.45697201
User ID : 291499050 , Lattitute : 35.65859222, Longitute : 139.74546814
User ID : 291499050 , Lattitute : 35.65885822, Longitute : 139.74569978
User ID : 291499050 , Lattitute : -6.96239828, Longitute : 110.38640945
User ID : 291499050 , Lattitute : -6.97190409, Longitute : 110.42396717
User ID : 291499050 , Lattitute : 34.73474928, Longitute : 135.56309695
User ID : 291499050 , Lattitute : 34.73474928, Longitute : 135.56309695
User ID : 291499050 , Lattitute : 34.68722222, Longitute : 135.52583333
User ID : 291499050 , Lattitute : 34.83944444, Longitute : 134.69388889
User ID : 291499050 , Lattitute : 34.83944444, Longitute : 134.69388889
User ID : 291499050 , Lattitute : 35.49227384, Longitute : 135.0019451
User ID : 291499050 , Lattitute : 35.49227384, Longitute : 135.0019451
User ID : 291499050 , Lattitute : 35.49227384, Longitute : 135.0019451
User ID : 291499050 , Lattitute : 35.49227384, Longitute : 135.0019451
User ID : 291499050 , Lattitute : 35.49227384, Longitute : 135.0019451
User ID : 291499050 , Lattitute : 34.69081667, Longitute : 135.18307778
User ID : 291499050 , Lattitute : 35.02166667, Longitute : 135.75561111
User ID : 291499050 , Lattitute : 34.66150668, Longitute : 135.49727092
User ID : 291499050 , Lattitute : 34.83944444, Longitute : 134.69388889
User ID : 291499050 , Lattitute : 35.33242448, Longitute : 134.86464689
User ID : 291499050 , Lattitute : 35.30014763, Longitute : 134.82861395
User ID : 291499050 , Lattitute : 35.71455556, Longitute : 139.79663889
User ID : 291499050 , Lattitute : 35.71472, Longitute : 139.79673
User ID : 291499050 , Lattitute : 35.71173741, Longitute : 139.79637554
User ID : 291499050 , Lattitute : 34.83944444, Longitute : 134.69388889
User ID : 291499050 , Lattitute : 34.83944444, Longitute : 134.69388889
User ID : 291499050 , Lattitute : 35.5449, Longitute : 134.813
User ID : 291499050 , Lattitute : 35.5449, Longitute : 134.813
User ID : 291499050 , Lattitute : 35.5449, Longitute : 134.813
User ID : 291499050 , Lattitute : 34.83672273, Longitute : 134.6949374
User ID : 291499050 , Lattitute : 34.83672273, Longitute : 134.6949374
User ID : 291499050 , Lattitute : 34.83672273, Longitute : 134.6949374
User ID : 291499050 , Lattitute : 35.62673881, Longitute : 139.77531465
User ID : 291499050 , Lattitute : 35.63, Longitute : 139.775
User ID : 291499050 , Lattitute : 35.34260319, Longitute : 134.84988216
User ID : 291499050 , Lattitute : 35.34260319, Longitute : 134.84988216
User ID : 291499050 , Lattitute : 35.34260319, Longitute : 134.84988216
User ID : 291499050 , Lattitute : 34.75, Longitute : 134.8
User ID : 291499050 , Lattitute : 34.75, Longitute : 134.8
User ID : 291499050 , Lattitute : 34.75, Longitute : 134.8
User ID : 291499050 , Lattitute : 35.60976046, Longitute : 139.57356516
User ID : 291499050 , Lattitute : 35.60976046, Longitute : 139.57356516
User ID : 291499050 , Lattitute : 35.60976046, Longitute : 139.57356516
User ID : 291499050 , Lattitute : 35.33242448, Longitute : 134.86464689
User ID : 291499050 , Lattitute : 35.33242448, Longitute : 134.86464689
User ID : 291499050 , Lattitute : 35.33242448, Longitute : 134.86464689
User ID : 291499050 , Lattitute : 35.71013889, Longitute : 139.81083333
User ID : 291499050 , Lattitute : 35.70997629, Longitute : 139.8108722
User ID : 291499050 , Lattitute : 35.690278, Longitute : 139.700556
User ID : 291499050 , Lattitute : 34.70001619, Longitute : 135.49584229
User ID : 291499050 , Lattitute : 34.66881719, Longitute : 135.50589391
User ID : 291499050 , Lattitute : 35.32991719, Longitute : 134.86393599
User ID : 291499050 , Lattitute : 35.325, Longitute : 134.85
User ID : 291499050 , Lattitute : 34.69578584, Longitute : 135.18871734
User ID : 291499050 , Lattitute : 34.65543653, Longitute : 135.11610564
User ID : 291499050 , Lattitute : 34.6925539, Longitute : 135.19302509
User ID : 291499050 , Lattitute : 35.33357772, Longitute : 134.86355066
User ID : 291499050 , Lattitute : 35.38781847, Longitute : 134.80394737
User ID : 291499050 , Lattitute : 35.3411, Longitute : 134.852
User ID : 291499050 , Lattitute : 35.2993, Longitute : 134.836
User ID : 291499050 , Lattitute : 35.62659831, Longitute : 139.88602646
User ID : 291499050 , Lattitute : 35.63202753, Longitute : 139.88132322
User ID : 291499050 , Lattitute : 35.62659831, Longitute : 139.88602646
User ID : 291499050 , Lattitute : 35.38781847, Longitute : 134.80394737
User ID : 291499050 , Lattitute : 35.38781847, Longitute : 134.80394737
User ID : 291499050 , Lattitute : 35.38781847, Longitute : 134.80394737
User ID : 291499050 , Lattitute : 35.35052778, Longitute : 134.91494145
User ID : 291499050 , Lattitute : 34.83944444, Longitute : 134.69388889
User ID : 291499050 , Lattitute : 35.64464615, Longitute : 134.82648791
User ID : 291499050 , Lattitute : 35.43333038, Longitute : 134.61298943
User ID : 291499050 , Lattitute : 35.71355686, Longitute : 139.79674922
User ID : 291499050 , Lattitute : 35.60976046, Longitute : 139.57356516
User ID : 291499050 , Lattitute : 34.83678024, Longitute : 134.69324234
User ID : 291499050 , Lattitute : 35.62658122, Longitute : 139.88670557
User ID : 291499050 , Lattitute : 35.30731326, Longitute : 134.83320213
User ID : 291499050 , Lattitute : 34.75, Longitute : 134.8
User ID : 291499050 , Lattitute : 35.30708, Longitute : 134.83322
User ID : 291499050 , Lattitute : 35.60976046, Longitute : 139.57356516
User ID : 291499050 , Lattitute : 35.06543, Longitute : 134.74265
User ID : 291499050 , Lattitute : 35.64382, Longitute : 139.7444
User ID : 291499050 , Lattitute : 35.60984, Longitute : 139.57356
User ID : 291499050 , Lattitute : 35.71622, Longitute : 139.79704
User ID : 291499050 , Lattitute : 35.62643, Longitute : 139.88739
User ID : 291499050 , Lattitute : 35.86616, Longitute : 139.8338
User ID : 291499050 , Lattitute : 34.82592, Longitute : 134.69408
User ID : 291499050 , Lattitute : 34.82592, Longitute : 134.69408
User ID : 291499050 , Lattitute : 35.03166, Longitute : 134.76172
User ID : 291499050 , Lattitute : 35.30731326, Longitute : 134.83320213
User ID : 291499050 , Lattitute : 34.69483889, Longitute : 135.19494167
User ID : 291499050 , Lattitute : 35.30735, Longitute : 134.8332
User ID : 291499050 , Lattitute : 35.0655, Longitute : 134.743
User ID : 291499050 , Lattitute : 34.69461804, Longitute : 135.19394578
User ID : 291499050 , Lattitute : 34.696111, Longitute : 135.187778
User ID : 291499050 , Lattitute : 34.82591561, Longitute : 134.69065483
User ID : 291499050 , Lattitute : 34.7264411, Longitute : 135.2353625
User ID : 291499050 , Lattitute : 34.9884, Longitute : 134.75826
User ID : 291499050 , Lattitute : 34.69453, Longitute : 135.19475
User ID : 291499050 , Lattitute : 34.68872, Longitute : 135.1884
User ID : 291499050 , Lattitute : 34.68983, Longitute : 135.18903
User ID : 291499050 , Lattitute : 34.69171, Longitute : 135.19333
User ID : 291499050 , Lattitute : 34.6962723, Longitute : 135.18790846
User ID : 291499050 , Lattitute : 34.69621, Longitute : 135.18808
User ID : 291499050 , Lattitute : 34.82635, Longitute : 134.70226
User ID : 291499050 , Lattitute : 35.33357772, Longitute : 134.86355066
User ID : 291499050 , Lattitute : 35.30717, Longitute : 134.83324
User ID : 391782935 , Lattitute : 35.66378915, Longitute : 139.73173728
User ID : 391782935 , Lattitute : 35.66378915, Longitute : 139.73173728
User ID : 391782935 , Lattitute : 35.68535181, Longitute : 139.80199588
User ID : 391782935 , Lattitute : 35.70665468, Longitute : 139.7663107
User ID : 391782935 , Lattitute : 35.70222719, Longitute : 139.69670208
User ID : 391782935 , Lattitute : 35.69741102, Longitute : 139.7464351
User ID : 391782935 , Lattitute : 35.66685592, Longitute : 139.79901928
User ID : 391782935 , Lattitute : 35.66952133, Longitute : 139.74560547
User ID : 391782935 , Lattitute : 35.66378915, Longitute : 139.73173728
User ID : 391782935 , Lattitute : 35.6554372, Longitute : 139.7470467
User ID : 391782935 , Lattitute : 35.69723319, Longitute : 139.81012108
User ID : 391782935 , Lattitute : 35.69723319, Longitute : 139.81012108
User ID : 391782935 , Lattitute : 35.70434348, Longitute : 139.6211625
User ID : 391782935 , Lattitute : 35.70678618, Longitute : 139.61654042
User ID : 391782935 , Lattitute : 35.70222719, Longitute : 139.69670208
User ID : 391782935 , Lattitute : 35.68535181, Longitute : 139.80199588
User ID : 391782935 , Lattitute : 35.67120578, Longitute : 139.68184635
User ID : 391782935 , Lattitute : 35.67120578, Longitute : 139.68184635
User ID : 391782935 , Lattitute : 35.6603241, Longitute : 139.69458008
User ID : 391782935 , Lattitute : 35.65442607, Longitute : 139.79578719
User ID : 391782935 , Lattitute : 35.66367029, Longitute : 139.73192357
User ID : 391782935 , Lattitute : 35.66367029, Longitute : 139.73192357
User ID : 391782935 , Lattitute : 35.57145583, Longitute : 139.68625899
User ID : 391782935 , Lattitute : 35.68088798, Longitute : 139.8328266
User ID : 391782935 , Lattitute : 35.7425, Longitute : 139.85222222
User ID : 391782935 , Lattitute : 35.70222719, Longitute : 139.69670208
User ID : 391782935 , Lattitute : 35.6552528, Longitute : 139.7070483
User ID : 391782935 , Lattitute : 35.66367029, Longitute : 139.73192357
User ID : 391782935 , Lattitute : 35.66367029, Longitute : 139.73192357
User ID : 391782935 , Lattitute : 35.59905259, Longitute : 139.61270051
User ID : 391782935 , Lattitute : 35.6897456, Longitute : 139.84251513
User ID : 391782935 , Lattitute : 35.66367029, Longitute : 139.73192357
User ID : 391782935 , Lattitute : 35.66367029, Longitute : 139.73192357
User ID : 391782935 , Lattitute : 35.67331107, Longitute : 139.66343121
User ID : 391782935 , Lattitute : 35.6585281, Longitute : 139.7252822
User ID : 391782935 , Lattitute : 35.6585281, Longitute : 139.7252822
User ID : 391782935 , Lattitute : 35.6585281, Longitute : 139.7252822
User ID : 391782935 , Lattitute : 35.67259784, Longitute : 139.81831717
User ID : 391782935 , Lattitute : 35.67579442, Longitute : 139.7364845
User ID : 391782935 , Lattitute : 35.67579442, Longitute : 139.7364845
User ID : 433055459 , Lattitute : 35.692407, Longitute : 139.699576
User ID : 433055459 , Lattitute : 35.66812685, Longitute : 139.74106193
User ID : 433055459 , Lattitute : 35.700989, Longitute : 139.756463
User ID : 433055459 , Lattitute : 35.66812685, Longitute : 139.74106193
User ID : 433055459 , Lattitute : 35.65546667, Longitute : 139.74707276
User ID : 433055459 , Lattitute : 36.83951111, Longitute : 139.24955923
User ID : 433055459 , Lattitute : 36.772851, Longitute : 139.226484
User ID : 433055459 , Lattitute : 36.69310888, Longitute : 138.97755504
User ID : 433055459 , Lattitute : 35.692407, Longitute : 139.699576
User ID : 433055459 , Lattitute : 35.6474427, Longitute : 139.70824754
User ID : 433055459 , Lattitute : 35.64685122, Longitute : 139.71004286
User ID : 433055459 , Lattitute : 35.69948809, Longitute : 139.74509597
User ID : 433055459 , Lattitute : 35.7067734, Longitute : 139.68282973
User ID : 433055459 , Lattitute : 35.692407, Longitute : 139.699576
User ID : 433055459 , Lattitute : 35.66646598, Longitute : 139.71355884
User ID : 433055459 , Lattitute : 35.66557701, Longitute : 139.71208759
User ID : 433055459 , Lattitute : 35.68897326, Longitute : 139.69698519
User ID : 433055459 , Lattitute : 35.6474427, Longitute : 139.70824754
User ID : 433055459 , Lattitute : 35.65145895, Longitute : 139.70934966
User ID : 433055459 , Lattitute : 35.70635073, Longitute : 139.68418062
User ID : 433055459 , Lattitute : 35.69620222, Longitute : 139.70252797
User ID : 433055459 , Lattitute : 35.69466353, Longitute : 139.70354507
User ID : 433055459 , Lattitute : 35.661467, Longitute : 139.69871
User ID : 433055459 , Lattitute : 35.707931, Longitute : 139.666291
User ID : 433055459 , Lattitute : 35.66110741, Longitute : 139.69890281
User ID : 2973499434 , Lattitute : 35.68892533, Longitute : 139.69862938
User ID : 92288769 , Lattitute : 35.687894, Longitute : 139.688849
User ID : 92288769 , Lattitute : 35.689397, Longitute : 139.6896
User ID : 92288769 , Lattitute : 35.7079138, Longitute : 139.77378185
User ID : 92288769 , Lattitute : 35.689397, Longitute : 139.6896
User ID : 92288769 , Lattitute : 35.67287268, Longitute : 139.72413182
User ID : 92288769 , Lattitute : 35.70411225, Longitute : 139.77217555
User ID : 92288769 , Lattitute : 35.698372, Longitute : 139.775144
User ID : 92288769 , Lattitute : 35.6476938, Longitute : 139.74459831
User ID : 92288769 , Lattitute : 35.64880725, Longitute : 139.74490285
User ID : 92288769 , Lattitute : 35.64551489, Longitute : 139.74769218
User ID : 92288769 , Lattitute : 35.70300579, Longitute : 139.77166057
User ID : 97927857 , Lattitute : 35.65859222, Longitute : 139.74546814
User ID : 97927857 , Lattitute : 13.74698386, Longitute : 100.53896018
User ID : 1063505598 , Lattitute : 35.67332082, Longitute : 139.75319167
User ID : 1063505598 , Lattitute : 35.69240297, Longitute : 139.69928175
User ID : 1063505598 , Lattitute : 35.66081799, Longitute : 139.74051476
User ID : 1063505598 , Lattitute : 35.6746511, Longitute : 139.7650757
User ID : 1063505598 , Lattitute : 35.67486468, Longitute : 139.76413228
User ID : 1063505598 , Lattitute : 35.6207323, Longitute : 139.74727799
User ID : 1063505598 , Lattitute : 35.68545667, Longitute : 139.56784361
User ID : 1063505598 , Lattitute : 35.6723849, Longitute : 139.53589262
User ID : 1063505598 , Lattitute : 35.68055193, Longitute : 139.56692821
User ID : 1063505598 , Lattitute : 35.61752001, Longitute : 139.68679275
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.70148853, Longitute : 139.73945887
User ID : 1063505598 , Lattitute : 35.69240297, Longitute : 139.69928175
User ID : 1063505598 , Lattitute : 35.63212939, Longitute : 139.74293668
User ID : 1063505598 , Lattitute : 35.66479175, Longitute : 139.74321775
User ID : 1063505598 , Lattitute : 35.67799233, Longitute : 139.56636107
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.67665878, Longitute : 139.53734456
User ID : 1063505598 , Lattitute : 35.26721747, Longitute : 140.163727
User ID : 1063505598 , Lattitute : 35.36502834, Longitute : 140.18546104
User ID : 1063505598 , Lattitute : 35.67989173, Longitute : 139.76827546
User ID : 1063505598 , Lattitute : 35.6207323, Longitute : 139.74727799
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.67611728, Longitute : 139.49072145
User ID : 1063505598 , Lattitute : 35.67332082, Longitute : 139.75319167
User ID : 1063505598 , Lattitute : 35.67369195, Longitute : 139.75617349
User ID : 1063505598 , Lattitute : 35.61854684, Longitute : 139.73212481
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.67665878, Longitute : 139.53734456
User ID : 1063505598 , Lattitute : 35.69574247, Longitute : 139.55669062
User ID : 1063505598 , Lattitute : 35.61956376, Longitute : 139.72937088
User ID : 1063505598 , Lattitute : 35.67332082, Longitute : 139.75319167
User ID : 1063505598 , Lattitute : 35.63212939, Longitute : 139.74293668
User ID : 1063505598 , Lattitute : 35.6207323, Longitute : 139.74727799
User ID : 1063505598 , Lattitute : 35.63975158, Longitute : 139.54697701
User ID : 1063505598 , Lattitute : 35.68545667, Longitute : 139.56784361
User ID : 1063505598 , Lattitute : 35.67332082, Longitute : 139.75319167
User ID : 1063505598 , Lattitute : 35.67774459, Longitute : 139.49222803
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.67401442, Longitute : 139.75271344
User ID : 1063505598 , Lattitute : 35.69469459, Longitute : 139.6964098
User ID : 1063505598 , Lattitute : 35.6723849, Longitute : 139.53589262
User ID : 1063505598 , Lattitute : 35.64021857, Longitute : 139.75165455
User ID : 1063505598 , Lattitute : 35.67665878, Longitute : 139.53734456
User ID : 1063505598 , Lattitute : 35.67665878, Longitute : 139.53734456
User ID : 1063505598 , Lattitute : 35.6207323, Longitute : 139.74727799
User ID : 1063505598 , Lattitute : 35.69552368, Longitute : 139.6976041
User ID : 1063505598 , Lattitute : 35.67332082, Longitute : 139.75319167
User ID : 1063505598 , Lattitute : 35.6951098, Longitute : 139.69645411
User ID : 1063505598 , Lattitute : 35.63975158, Longitute : 139.54697701
User ID : 1063505598 , Lattitute : 35.6723849, Longitute : 139.53589262
User ID : 1063505598 , Lattitute : 35.61854684, Longitute : 139.73212481
User ID : 1063505598 , Lattitute : 35.67332082, Longitute : 139.75319167
User ID : 1063505598 , Lattitute : 35.57249661, Longitute : 139.66298819
User ID : 1063505598 , Lattitute : 35.69178484, Longitute : 139.69983023
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.67332082, Longitute : 139.75319167
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.67056735, Longitute : 139.77059305
User ID : 1063505598 , Lattitute : 35.67233879, Longitute : 139.53586776
User ID : 1063505598 , Lattitute : 35.6723849, Longitute : 139.53589262
User ID : 1063505598 , Lattitute : 35.6207323, Longitute : 139.74727799
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.69435495, Longitute : 139.72904661
User ID : 1063505598 , Lattitute : 35.58293123, Longitute : 139.64007092
User ID : 1063505598 , Lattitute : 35.63975158, Longitute : 139.54697701
User ID : 1063505598 , Lattitute : 35.67665878, Longitute : 139.53734456
User ID : 1063505598 , Lattitute : 35.70148853, Longitute : 139.73945887
User ID : 1063505598 , Lattitute : 35.67401442, Longitute : 139.75271344
User ID : 1063505598 , Lattitute : 35.67401442, Longitute : 139.75271344
User ID : 1063505598 , Lattitute : 35.69572654, Longitute : 139.69055164
User ID : 1063505598 , Lattitute : 35.69240297, Longitute : 139.69928175
User ID : 1063505598 , Lattitute : 35.68545667, Longitute : 139.56784361
User ID : 1063505598 , Lattitute : 35.6723849, Longitute : 139.53589262
User ID : 1063505598 , Lattitute : 35.5073586, Longitute : 139.61740104
User ID : 1063505598 , Lattitute : 35.69450302, Longitute : 139.69721253
User ID : 1063505598 , Lattitute : 35.69479394, Longitute : 139.69822437
User ID : 1063505598 , Lattitute : 35.67401442, Longitute : 139.75271344
User ID : 1063505598 , Lattitute : 35.69489382, Longitute : 139.69674385
User ID : 1063505598 , Lattitute : 35.61752001, Longitute : 139.68679275
User ID : 1063505598 , Lattitute : 35.65398358, Longitute : 139.59902287
User ID : 1063505598 , Lattitute : 35.68545667, Longitute : 139.56784361
