User ID : 174831676 , Lattitute : 34.98468348, Longitute : 135.75932005, Tweet Number : 892169370000142337, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市, 京都府 https://t.co/n9vn8TJ7EE
User ID : 222780336 , Lattitute : 34.4362216, Longitute : 135.24333, Tweet Number : 891830517217325056, Tweet Status : I'm at JR 関西空港駅 in いずみさのし, 大阪府 https://t.co/vsH9yeNrrt
User ID : 255288999 , Lattitute : 35.27567693, Longitute : 139.1805231, Tweet Number : 891826739231555584, Tweet Status : I'm at 「新幹線の発祥地・鴨宮」碑 in 小田原市, 神奈川県 https://t.co/h61sRAQFMF
User ID : 255288999 , Lattitute : 35.27567693, Longitute : 139.1805231, Tweet Number : 891826739231555584, Tweet Status : I'm at 「新幹線の発祥地・鴨宮」碑 in 小田原市, 神奈川県 https://t.co/h61sRAQFMF
User ID : 74194905 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891826189379284993, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Jmu7Stpgdv
User ID : 781720602335809536 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891824551155429377, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/jEWkAGXs88
User ID : 323260484 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 891823946647179265, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/eA6vxRSQz7
User ID : 423252767 , Lattitute : 33.54746854, Longitute : 133.67422968, Tweet Number : 891823199427719169, Tweet Status : I'm at 高知龍馬空港 in 南国市, 高知県 https://t.co/Oknl05E8nb
User ID : 110680660 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891823015171944448, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ndGfeB8QMG
User ID : 247717954 , Lattitute : 34.98468348, Longitute : 135.75932005, Tweet Number : 891817230169669632, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市, 京都府 https://t.co/qlgdC3Hz4w
User ID : 2593080962 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891816448951189505, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/0z3oc8zets
User ID : 775739434763292676 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891816288598851584, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/RYi21y6oMx
User ID : 45276380 , Lattitute : 34.21866022, Longitute : 134.0187943, Tweet Number : 891810481924689921, Tweet Status : I'm at 高松空港 - @tak_oficial_fb in 高松市, 香川県 https://t.co/hM1ZlSOBlY
User ID : 125984938 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891809513396989954, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/32egRno7w6
User ID : 116141158 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 891809432178499584, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/sppFLWzgke
User ID : 3328897309 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891809333658476546, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Im03Edl5g9
User ID : 1334299236 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891809068171571200, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/acsXnyYa6c
User ID : 1373352978 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891808566549635075, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/J4FJF5qpdj
User ID : 137692035 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891808167985901568, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/tVXwzw8Lvl
User ID : 119727809 , Lattitute : 34.63980199, Longitute : 135.22883534, Tweet Number : 891808111056629760, Tweet Status : I'm at 神戸空港 海上アクセスターミナル in 神戸市, 兵庫県 https://t.co/1B8tT4GB6r
User ID : 1915665049 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 891806238216003589, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/XOEwRRxtxL
User ID : 59462066 , Lattitute : 35.71268785, Longitute : 139.77634801, Tweet Number : 891805733704138752, Tweet Status : I'm at JR上野駅 新幹線ホーム in 台東区, 東京都 https://t.co/bxoZ0BiKSH
User ID : 123563028 , Lattitute : 33.66226636, Longitute : 135.36049694, Tweet Number : 891805225664884738, Tweet Status : I'm at 南紀白浜空港 in 白浜町, 和歌山県 https://t.co/Lvq8uvhb1v
User ID : 85021142 , Lattitute : 33.54746854, Longitute : 133.67422968, Tweet Number : 891804817726877705, Tweet Status : I'm at 高知龍馬空港 in 南国市, 高知県 https://t.co/VB8gTNCyGS https://t.co/qIZwVWNfbW
User ID : 1269592123 , Lattitute : 37.39832254, Longitute : 140.38840907, Tweet Number : 891801752252690432, Tweet Status : I'm at 郡山駅 新幹線ホーム in 郡山市, 福島県 https://t.co/HVp2VV9JEh
User ID : 352766009 , Lattitute : 34.48926319, Longitute : 133.36147498, Tweet Number : 891801015514746880, Tweet Status : I'm at 福山駅新幹線ホーム in 福山市, Hiroshima https://t.co/sTyHNIwlch
User ID : 189536617 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891800138347405312, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/yP0OEUF73w
User ID : 36678668 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891795466777751552, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/J6ibEJ9bJK
User ID : 58130859 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891791032240701440, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/EN9MOT3iBy
User ID : 3245197580 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891790169740849153, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/tS6rdGDSAM
User ID : 3272542110 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891789683742699520, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/9Tq9dfZHMl
User ID : 15410677 , Lattitute : 36.40148236, Longitute : 136.41355506, Tweet Number : 891789129679351810, Tweet Status : I'm at ANA FESTA 小松空港店 https://t.co/3U6RdWsOHE https://t.co/LtdpT1q8qE
User ID : 155064040 , Lattitute : 36.51214169, Longitute : 136.5432967, Tweet Number : 891787942271778817, Tweet Status : I'm at 北陸新幹線 白山総合車両所 in 白山市, 石川県 https://t.co/Ox8Zn8bU9c
User ID : 2967831284 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891787484161613825, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/9lLFTm1xnm
User ID : 847569896246394880 , Lattitute : 35.77337751, Longitute : 140.3867952, Tweet Number : 891786867485663234, Tweet Status : I'm at 吉野家 成田国際空港第2ターミナル本館店 in 成田市, 千葉 https://t.co/SKUnmQU61v
User ID : 152993019 , Lattitute : 34.6999013, Longitute : 135.49670219, Tweet Number : 891786211043545088, Tweet Status : I'm at 大阪マルビル 空港バスのりば in 大阪市, 大阪府 https://t.co/xmWMbupWlf
User ID : 15410677 , Lattitute : 36.401695, Longitute : 136.41321, Tweet Number : 891783836853567488, Tweet Status : I'm at 小松空港 in 小松市, 石川県 https://t.co/B9WU0IFuSS
User ID : 540806936 , Lattitute : 37.22706977, Longitute : 140.43389708, Tweet Number : 891781355385892864, Tweet Status : I'm at ウルトラマン常設展示in福島空港 in 石川郡, 福島県 https://t.co/h7MJEnbn4G https://t.co/quoSD3EYoy
User ID : 45276380 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891779098607063042, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ckKdKPTeBx
User ID : 540806936 , Lattitute : 37.22730696, Longitute : 140.43388698, Tweet Number : 891778680145555459, Tweet Status : I'm at 福島空港 中央駐車場 in 石川郡, 福島県 https://t.co/iVzLHt5vvV
User ID : 232624247 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891774196753338369, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/qrVAAkzlgF
User ID : 232624247 , Lattitute : 35.17069015, Longitute : 136.88130943, Tweet Number : 891773752975007744, Tweet Status : I'm at 名代きしめん住よし 新幹線上りホーム店 in 名古屋市, 愛知県 https://t.co/skgqFuL4F2
User ID : 232624247 , Lattitute : 35.1692978, Longitute : 136.88162195, Tweet Number : 891773326418489344, Tweet Status : I'm at JR名古屋駅 新幹線ホーム喫煙ルーム in 名古屋市, 愛知県, 愛知県 https://t.co/MHK4oM7P0Y
User ID : 232624247 , Lattitute : 35.17054587, Longitute : 136.88098758, Tweet Number : 891772853019959298, Tweet Status : I'm at JR名古屋駅 新幹線待合室 in Nagoya-shi, 愛知県 https://t.co/BT8DX52OwC
User ID : 232624247 , Lattitute : 35.16982509, Longitute : 136.88129996, Tweet Number : 891772805448126465, Tweet Status : I'm at Starbucks Coffee JR名古屋駅 新幹線南ラチ内店 - @starbucks_j in 名古屋市, 愛知県 https://t.co/OaXzzvY8aP
User ID : 1915665049 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 891772405496123392, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/9cE2Y77hBh
User ID : 203032385 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891770861035933696, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/mj7lSRt7Bk
User ID : 123563028 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891769939975163908, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/tIS17ibe3L
User ID : 2368829251 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891762248435335170, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/2VXDpPtvvk
User ID : 267716354 , Lattitute : 35.774674, Longitute : 140.386728, Tweet Number : 891752219107893249, Tweet Status : I'm at 成田国際空港 空港第2ターミナル 1番バス停 in 成田市, 千葉県 https://t.co/QiB0bIsZAX
User ID : 133536193 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891706657637642240, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/uuAIRnQut9
User ID : 67776144 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891704533059084291, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/eztJeWZigg
User ID : 177510401 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891704392918937602, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 w/ @ddsukichan https://t.co/nUmN1q05Ga
User ID : 400884803 , Lattitute : 34.8601362, Longitute : 136.81854039, Tweet Number : 891675696552169473, Tweet Status : I'm at コンフォートホテル 中部国際空港 in 常滑市, 愛知県 https://t.co/NjsBFkgV1Y
User ID : 428956204 , Lattitute : 35.16963066, Longitute : 136.8794533, Tweet Number : 891673049325592576, Tweet Status : I'm at 東横イン 名古屋駅新幹線口 in 名古屋市, 愛知県 https://t.co/UZpIqQwyWW
User ID : 2154849631 , Lattitute : 36.219007, Longitute : 139.179521, Tweet Number : 891671739788402689, Tweet Status : I'm at 本庄早稲田駅 新幹線ホーム in 本庄市, 埼玉県 https://t.co/BAmzy9aWpk
User ID : 426472066 , Lattitute : 35.55375575, Longitute : 139.78292368, Tweet Number : 891669699544657920, Tweet Status : I'm at 空港中央出入口 in 大田区, 東京都 https://t.co/pd19cl77Ra
User ID : 528005723 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891668207160963072, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/nbad3joKTO
User ID : 400884803 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891665198628712449, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/PlwoMnCrTM
User ID : 2904934692 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891664639163027458, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/C3GRZhmHal
User ID : 2920868071 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891664001314304000, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/qzJeizZWZk
User ID : 381537550 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891662932702097410, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/3dxcFCnK9l
User ID : 1262164424 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891662497597575170, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/gmEsI0HOiL
User ID : 74830484 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891661356709150720, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/yspi9Tn2UT
User ID : 91805025 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891659997494554624, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/HgLcDJUrFg
User ID : 2154849631 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891659673652342785, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/kMobZhTpUc
User ID : 151660138 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891659399793717248, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/LsA9hvPDeb
User ID : 299493216 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891658791862906880, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/TVmJ1eWLuZ
User ID : 706098400807112704 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891658628507328513, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/16cCFsWAVd
User ID : 313885866 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891658391495614464, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Yu40nfOVkW
User ID : 314604643 , Lattitute : 34.4362216, Longitute : 135.24333, Tweet Number : 891658297010511872, Tweet Status : I'm at JR 関西空港駅 in いずみさのし, 大阪府 https://t.co/wZ1vKsdAEc
User ID : 107275880 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891657938993123328, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/DlsTw5WAzn
User ID : 559036266 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891657893619093505, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/vVxYOKxqq1
User ID : 2279331373 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891657775570444288, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/bWoLP3rUfb
User ID : 561173154 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891657692112199681, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/hZmyOWmEs9
User ID : 451399072 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891656825023717376, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/mmDE2ySpb9
User ID : 75031228 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891656529715310592, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/IU12V0YY26
User ID : 342042789 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891656505333866496, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/2bFoFXyVWd
User ID : 2154849631 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891655471425257472, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/yJn4jW7eG1
User ID : 5706952 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891655282060914689, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Km3YTxALCK
User ID : 3282303163 , Lattitute : 35.9059803, Longitute : 139.6231842, Tweet Number : 891654347729272832, Tweet Status : I'm at JR 大宮駅 新幹線ホーム - @jreast_official in さいたま市, 埼玉県 https://t.co/scMeizr6iS
User ID : 2154849631 , Lattitute : 35.6287103, Longitute : 139.74017736, Tweet Number : 891653760874934272, Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区, 東京都 https://t.co/MkPzsXYPip
User ID : 1620820496 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891653720014016512, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 w/ @kam32gtr_vspec2 https://t.co/niTiqnMxqw
User ID : 141661392 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891653058228367360, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/AvU98H7WeI
User ID : 1695995852 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891652957904793600, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ck6zvNdtrA
User ID : 578892107 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891652900249882625, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Ak8Xxkq60U
User ID : 1867980457 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891652107232845825, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/xHIqx9kjbw
User ID : 3183762530 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891651987758100480, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/92hjwCVocb
User ID : 396984633 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891651807814012928, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/qCe4HD4IGL
User ID : 153412885 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891651330095362048, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/hFoQnW6jc6
User ID : 173070967 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891649080543281154, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/sEkhNeXY33
User ID : 118434292 , Lattitute : 34.85928666, Longitute : 136.81647778, Tweet Number : 891646686254305280, Tweet Status : I'm at 中部国際空港バスターミナル in 常滑市, 愛知県 https://t.co/Zgy9eSDYKr
User ID : 1349543347 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891645537958670336, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/aNKlAWBqCa
User ID : 118434292 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891645499085914112, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/XMmnmP44su
User ID : 250866230 , Lattitute : 34.8600223, Longitute : 136.81606376, Tweet Number : 891645086739681281, Tweet Status : I'm at 中部国際空港駅 in Tokoname, Aichi https://t.co/oSTZ4KwLBA
User ID : 277484273 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891643164141998080, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/gnj4N9dD9Q
User ID : 113834819 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891642829843431424, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ycSHfFXPp1
User ID : 255288999 , Lattitute : 35.27567693, Longitute : 139.1805231, Tweet Number : 891826739231555584, Tweet Status : I'm at 「新幹線の発祥地・鴨宮」碑 in 小田原市, 神奈川県 https://t.co/h61sRAQFMF
User ID : 74194905 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891826189379284993, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Jmu7Stpgdv
User ID : 781720602335809536 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891824551155429377, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/jEWkAGXs88
User ID : 323260484 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 891823946647179265, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/eA6vxRSQz7
User ID : 423252767 , Lattitute : 33.54746854, Longitute : 133.67422968, Tweet Number : 891823199427719169, Tweet Status : I'm at 高知龍馬空港 in 南国市, 高知県 https://t.co/Oknl05E8nb
User ID : 110680660 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891823015171944448, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ndGfeB8QMG
User ID : 247717954 , Lattitute : 34.98468348, Longitute : 135.75932005, Tweet Number : 891817230169669632, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市, 京都府 https://t.co/qlgdC3Hz4w
User ID : 2593080962 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891816448951189505, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/0z3oc8zets
User ID : 775739434763292676 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891816288598851584, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/RYi21y6oMx
User ID : 45276380 , Lattitute : 34.21866022, Longitute : 134.0187943, Tweet Number : 891810481924689921, Tweet Status : I'm at 高松空港 - @tak_oficial_fb in 高松市, 香川県 https://t.co/hM1ZlSOBlY
User ID : 125984938 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891809513396989954, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/32egRno7w6
User ID : 116141158 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 891809432178499584, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/sppFLWzgke
User ID : 3328897309 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891809333658476546, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Im03Edl5g9
User ID : 1334299236 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891809068171571200, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/acsXnyYa6c
User ID : 1373352978 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891808566549635075, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/J4FJF5qpdj
User ID : 137692035 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891808167985901568, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/tVXwzw8Lvl
User ID : 119727809 , Lattitute : 34.63980199, Longitute : 135.22883534, Tweet Number : 891808111056629760, Tweet Status : I'm at 神戸空港 海上アクセスターミナル in 神戸市, 兵庫県 https://t.co/1B8tT4GB6r
User ID : 1915665049 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 891806238216003589, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/XOEwRRxtxL
User ID : 59462066 , Lattitute : 35.71268785, Longitute : 139.77634801, Tweet Number : 891805733704138752, Tweet Status : I'm at JR上野駅 新幹線ホーム in 台東区, 東京都 https://t.co/bxoZ0BiKSH
User ID : 123563028 , Lattitute : 33.66226636, Longitute : 135.36049694, Tweet Number : 891805225664884738, Tweet Status : I'm at 南紀白浜空港 in 白浜町, 和歌山県 https://t.co/Lvq8uvhb1v
User ID : 85021142 , Lattitute : 33.54746854, Longitute : 133.67422968, Tweet Number : 891804817726877705, Tweet Status : I'm at 高知龍馬空港 in 南国市, 高知県 https://t.co/VB8gTNCyGS https://t.co/qIZwVWNfbW
User ID : 1269592123 , Lattitute : 37.39832254, Longitute : 140.38840907, Tweet Number : 891801752252690432, Tweet Status : I'm at 郡山駅 新幹線ホーム in 郡山市, 福島県 https://t.co/HVp2VV9JEh
User ID : 352766009 , Lattitute : 34.48926319, Longitute : 133.36147498, Tweet Number : 891801015514746880, Tweet Status : I'm at 福山駅新幹線ホーム in 福山市, Hiroshima https://t.co/sTyHNIwlch
User ID : 189536617 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891800138347405312, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/yP0OEUF73w
User ID : 36678668 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891795466777751552, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/J6ibEJ9bJK
User ID : 58130859 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891791032240701440, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/EN9MOT3iBy
User ID : 3245197580 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891790169740849153, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/tS6rdGDSAM
User ID : 3272542110 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891789683742699520, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/9Tq9dfZHMl
User ID : 15410677 , Lattitute : 36.40148236, Longitute : 136.41355506, Tweet Number : 891789129679351810, Tweet Status : I'm at ANA FESTA 小松空港店 https://t.co/3U6RdWsOHE https://t.co/LtdpT1q8qE
User ID : 155064040 , Lattitute : 36.51214169, Longitute : 136.5432967, Tweet Number : 891787942271778817, Tweet Status : I'm at 北陸新幹線 白山総合車両所 in 白山市, 石川県 https://t.co/Ox8Zn8bU9c
User ID : 2967831284 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891787484161613825, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/9lLFTm1xnm
User ID : 847569896246394880 , Lattitute : 35.77337751, Longitute : 140.3867952, Tweet Number : 891786867485663234, Tweet Status : I'm at 吉野家 成田国際空港第2ターミナル本館店 in 成田市, 千葉 https://t.co/SKUnmQU61v
User ID : 152993019 , Lattitute : 34.6999013, Longitute : 135.49670219, Tweet Number : 891786211043545088, Tweet Status : I'm at 大阪マルビル 空港バスのりば in 大阪市, 大阪府 https://t.co/xmWMbupWlf
User ID : 15410677 , Lattitute : 36.401695, Longitute : 136.41321, Tweet Number : 891783836853567488, Tweet Status : I'm at 小松空港 in 小松市, 石川県 https://t.co/B9WU0IFuSS
User ID : 540806936 , Lattitute : 37.22706977, Longitute : 140.43389708, Tweet Number : 891781355385892864, Tweet Status : I'm at ウルトラマン常設展示in福島空港 in 石川郡, 福島県 https://t.co/h7MJEnbn4G https://t.co/quoSD3EYoy
